Crop,LMOD Template,Cover Crop,change name,Yield Adjusted,Land Use - Fieldprint,Energy Use - Total Energy,Energy Use - Fieldprint,Energy Use - Application - Fieldprint,Energy Use - Management - Fieldprint,Energy Use - Manure Loading - Fieldprint,Energy Use - Post Harvest - Fieldprint,Energy Use - Seed - Fieldprint,Energy Use - Transportation - Fieldprint,Greenhouse Gas - Total Greenhouse,Greenhouse Gas - Fieldprint,Greenhouse Gas - Application - Fieldprint,Greenhouse Gas - Irrigation - Fieldprint,Greenhouse Gas - Management - Fieldprint,Greenhouse Gas - Manure Loading - Fieldprint,Greenhouse Gas - Post Harvest - Fieldprint,Greenhouse Gas - Residue Burning - Fieldprint,Greenhouse Gas - Rice - Fieldprint,Greenhouse Gas - Seed - Fieldprint,Greenhouse Gas - Transportation - Fieldprint,Greenhouse Gas - Nitrous Oxide - Fieldprint,Soil Conservation - Fieldprint,Soil Conservation - Water Fieldprint,Soil Conservation - Wind Fieldprint,Soil Carbon - Fieldprint,Water Quality - Fieldprint,Water Quality - Field,Water Quality - Nutrient,Water Quality - Pest,Water Quality - Tillage,Biodiversity - Fieldprint,Nitrogen,Phosphorus,Potassium,changes
Potatoes,FTM Region 04 - Potatoes - Reduced Tillage - Cover Crop,True,base,377.0,0.00265252,14452407.4435743,38335.29825882,27554.69039779,2206.29442675,1608.32664031,0.0,5025.48653223,1940.50026175,6403.09817271,16.98434529,3.58106707,0.0,0.36163538,0.26362334,0.0,8.0,0.0,0.99100039,0.31806886,3.46895025,14.21777416,12.74880123,1.46897292,-1.0,5.88779297,5.4375,3.25,2.0,2,0.82433862,175.0,157.0,194.0,base
Sorghum,FTM Region 04 - Sorghum - Conventional Tillage - Cover Crop,True,base,34.0,0.02941176,5152320.03259327,151538.82448804,99528.37695462,29584.87296304,17833.50421751,3015.0,232.27513471,1344.79521816,1514.50469942,44.54425587,9.39447697,0.0,4.84927877,2.92311765,0.32693543,2.38664399,0.0,0.06893382,0.2204264,24.37444284,7.4107292,7.34560013,0.06512908,-0.039,5.82978516,5.3125,3.25,2.0,2,0.78730159,50.0,18.0,21.0,base
Sorghum,FTM Region 04 - Sorghum - No till - Cover Crop,True,base,34.0,0.02941176,4559507.80626175,134103.1707724,99528.37695462,12149.21924741,17833.50421751,3015.0,232.27513471,1344.79521816,1417.33640179,41.68636476,9.39447697,0.0,1.99138766,2.92311765,0.32693543,2.38664399,0.0,0.06893382,0.2204264,24.37444284,2.26009989,2.26009989,0.0,0.803,8.1921875,5.75,3.25,2.0,10,0.86137566,50.0,18.0,21.0,base
Sorghum,FTM Region 04 - Sorghum - Reduced Tillage - Cover Crop,True,base,34.0,0.02941176,4826895.13911758,141967.50409169,99528.37695462,20013.5525667,17833.50421751,3015.0,232.27513471,1344.79521816,1461.16406051,42.97541354,9.39447697,0.0,3.28043644,2.92311765,0.32693543,2.38664399,0.0,0.06893382,0.2204264,24.37444284,5.22209883,5.22209883,0.0,0.253,7.425,5.75,3.25,2.0,5,0.82433862,50.0,18.0,21.0,base
Soybeans,FTM Region 04 - Soybeans - Conventional Tillage - Cover Crop,True,base,60.0,0.01666667,4345632.17975357,72427.20299589,48438.80792524,10319.43361022,10105.65238992,1050.0,1179.72047917,1333.58859134,2566.59243178,42.77654053,4.24579423,0.0,1.69146612,1.65643333,0.11385811,9.40526065,0.0,0.2086619,0.21858951,25.23647668,3.74123416,3.71090007,0.03033409,-0.182,6.09082031,5.875,3.25,2.0,2,0.78730159,18.0,33.0,68.0,base
Soybeans,FTM Region 04 - Soybeans - No till - Cover Crop,True,base,60.0,0.01666667,4117183.31231363,68619.72187189,48438.80792524,6511.95248622,10105.65238992,1050.0,1179.72047917,1333.58859134,2529.1472062,42.15245344,4.24579423,0.0,1.06737903,1.65643333,0.11385811,9.40526065,0.0,0.2086619,0.21858951,25.23647668,1.15559995,1.15559995,0.0,0.376,8.22011719,5.875,3.25,2.0,10,0.86137566,18.0,33.0,68.0,base
Soybeans,FTM Region 04 - Soybeans - Reduced Tillage - Cover Crop,True,base,60.0,0.01666667,4140724.05756505,69012.06762608,48438.80792524,6904.29824041,10105.65238992,1050.0,1179.72047917,1333.58859134,2533.00578745,42.21676312,4.24579423,0.0,1.13168871,1.65643333,0.11385811,9.40526065,0.0,0.2086619,0.21858951,25.23647668,5.06570005,5.06570005,0.0,0.012,8.30390625,6.25,3.25,2.0,10,0.82433862,18.0,33.0,68.0,base
Corn grain,FTM Region 04 - Corn grain - Conventional Tillage,False,residue_burning__false,171.0,0.00584795,6249535.56168716,36546.99158881,23662.33771177,5638.21152221,3545.84294383,2448.0,116.20813017,1136.39128084,2097.63673281,12.26688148,2.45426368,0.0,0.92416349,0.58120468,0.36730315,0.0,0.0,0.03448785,0.18626675,7.71919188,3.69582254,3.69269991,0.00312263,0.031,6.09082031,5.875,3.25,2.0,2,0.6984127,67.0,35.0,29.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn grain,FTM Region 04 - Corn grain - Reduced Tillage,False,residue_burning__false,171.0,0.00584795,6030710.26935,35267.31151667,23662.33771177,4358.53145006,3545.84294383,2448.0,116.20813017,1136.39128084,2061.76891466,12.05712816,2.45426368,0.0,0.71441017,0.58120468,0.36730315,0.0,0.0,0.03448785,0.18626675,7.71919188,3.30010009,3.30010009,0.0,0.325,7.18671875,6.25,3.25,2.0,5,0.73544974,67.0,35.0,29.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn grain,FTM Region 04 - Corn grain - No till,False,residue_burning__false,171.0,0.00584795,5811884.97701284,33987.63144452,23662.33771177,3078.85137791,3545.84294383,2448.0,116.20813017,1136.39128084,2025.90109651,11.84737483,2.45426368,0.0,0.50465684,0.58120468,0.36730315,0.0,0.0,0.03448785,0.18626675,7.71919188,0.338,0.338,0.0,0.84,8.35976562,6.5,3.25,2.0,10,0.77248677,67.0,35.0,29.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn silage,FTM Region 04 - Corn silage - Conventional Tillage,False,residue_burning__false,23.0,0.04347826,6252813.73157141,271861.46659006,161265.94246574,45298.3933099,26362.57145197,0.0,169.37546504,38765.18389741,1726.75966869,75.07650733,15.77578648,0.0,7.4248937,4.32113043,0.0,0.0,0.0,0.05682513,6.35403043,41.14384116,11.74501658,10.21269894,1.53231764,-1.0,5.80078125,5.25,3.25,2.0,2,0.6984127,58.0,23.0,21.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn silage,FTM Region 04 - Corn silage - Reduced Tillage,False,residue_burning__false,23.0,0.04347826,5841516.93717856,253978.99726863,161265.94246574,27415.92398847,26362.57145197,0.0,169.37546504,38765.18389741,1659.34370196,72.14537835,15.77578648,0.0,4.49376471,4.32113043,0.0,0.0,0.0,0.05682513,6.35403043,41.14384116,11.19609499,9.34749985,1.84859514,-0.798,7.19296875,5.25,3.25,2.0,5,0.73544974,58.0,23.0,21.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Corn silage,FTM Region 04 - Corn silage - No till,False,residue_burning__false,23.0,0.04347826,5628169.6798999,244703.02956087,161265.94246574,18139.9562807,26362.57145197,0.0,169.37546504,38765.18389741,1624.37379265,70.62494751,15.77578648,0.0,2.97333387,4.32113043,0.0,0.0,0.0,0.05682513,6.35403043,41.14384116,5.57647917,3.34960008,2.22687909,-0.096,8.08046875,5.25,3.25,2.0,10,0.77248677,58.0,23.0,21.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Potatoes,FTM Region 04 - Potatoes - Conventional Tillage,False,residue_burning__false,377.0,0.00265252,14779164.83206423,39202.02873227,27554.69039779,3073.0249002,1608.32664031,0.0,5025.48653223,1940.50026175,3440.65722187,9.12641173,3.58106707,0.0,0.50370182,0.26362334,0.0,0.0,0.0,0.99100039,0.31806886,3.46895025,18.69773553,18.67320061,0.02453493,-1.0,5.71376953,5.0625,3.25,2.0,2,0.6984127,175.0,157.0,194.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Potatoes,FTM Region 04 - Potatoes - Reduced Tillage,False,residue_burning__false,377.0,0.00265252,14434344.73338138,38287.38656069,27554.69039779,2158.38272862,1608.32664031,0.0,5025.48653223,1940.50026175,3384.1375003,8.97649204,3.58106707,0.0,0.35378214,0.26362334,0.0,0.0,0.0,0.99100039,0.31806886,3.46895025,18.10784265,18.08419991,0.02364275,-1.0,5.71376953,5.0625,3.25,2.0,2,0.73544974,175.0,157.0,194.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Potatoes,FTM Region 04 - Potatoes - No till,False,residue_burning__false,377.0,0.00265252,14226623.56616282,37736.40203226,27554.69039779,1607.39820019,1608.32664031,0.0,5025.48653223,1940.50026175,3350.08976764,8.88617976,3.58106707,0.0,0.26346985,0.26362334,0.0,0.0,0.0,0.99100039,0.31806886,3.46895025,12.01828764,11.9941988,0.02408884,-0.874,7.47998047,5.0625,3.25,2.0,7.5,0.77248677,175.0,157.0,194.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Sorghum,FTM Region 04 - Sorghum - Conventional Tillage,False,residue_burning__false,34.0,0.02941176,5134257.32240035,151007.56830589,99528.37695462,29053.6167809,17833.50421751,3015.0,232.27513471,1344.79521816,1430.39813135,42.07053328,9.39447697,0.0,4.76220017,2.92311765,0.32693543,0.0,0.0,0.06893382,0.2204264,24.37444284,14.36592144,14.30569935,0.06022209,-0.736,5.77177734,5.1875,3.25,2.0,2,0.6984127,50.0,18.0,21.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Sorghum,FTM Region 04 - Sorghum - Reduced Tillage,False,residue_burning__false,34.0,0.02941176,4808832.42892466,141436.24790955,99528.37695462,19482.29638455,17833.50421751,3015.0,232.27513471,1344.79521816,1377.05749245,40.50169095,9.39447697,0.0,3.19335784,2.92311765,0.32693543,0.0,0.0,0.06893382,0.2204264,24.37444284,11.85410118,11.85410118,0.0,-0.358,7.36699219,5.625,3.25,2.0,5,0.73544974,50.0,18.0,21.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Sorghum,FTM Region 04 - Sorghum - No till,False,residue_burning__false,34.0,0.02941176,4509613.27072885,132635.6844332,99528.37695462,10681.7329082,17833.50421751,3015.0,232.27513471,1344.79521816,1328.01225531,39.05918398,9.39447697,0.0,1.75085087,2.92311765,0.32693543,0.0,0.0,0.06893382,0.2204264,24.37444284,1.6128,1.6128,0.0,0.779,8.1921875,5.75,3.25,2.0,10,0.77248677,50.0,18.0,21.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Soybeans,FTM Region 04 - Soybeans - Conventional Tillage,False,residue_burning__false,60.0,0.01666667,4327569.46956065,72126.15782601,48438.80792524,10018.38844033,10105.65238992,1050.0,1179.72047917,1333.58859134,1999.31612038,33.32193534,4.24579423,0.0,1.64212158,1.65643333,0.11385811,0.0,0.0,0.2086619,0.21858951,25.23647668,8.12112616,8.08410072,0.03702543,-0.55,6.06181641,5.8125,3.25,2.0,2,0.6984127,18.0,33.0,68.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Soybeans,FTM Region 04 - Soybeans - Reduced Tillage,False,residue_burning__false,60.0,0.01666667,4122661.34737214,68711.0224562,48438.80792524,6603.25307053,10105.65238992,1050.0,1179.72047917,1333.58859134,1965.72947604,32.76215793,4.24579423,0.0,1.08234417,1.65643333,0.11385811,0.0,0.0,0.2086619,0.21858951,25.23647668,5.07304537,5.06680012,0.00624525,-0.027,8.30390625,6.25,3.25,2.0,10,0.73544974,18.0,33.0,68.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Soybeans,FTM Region 04 - Soybeans - No till,False,residue_burning__false,60.0,0.01666667,4067288.77678073,67788.14627968,48438.80792524,5680.376894,10105.65238992,1050.0,1179.72047917,1333.58859134,1956.65331638,32.61088861,4.24579423,0.0,0.93107485,1.65643333,0.11385811,0.0,0.0,0.2086619,0.21858951,25.23647668,0.57389998,0.57389998,0.0,0.404,8.31787109,6.3125,3.25,2.0,10,0.77248677,18.0,33.0,68.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Wheat winter,FTM Region 04 - Wheat winter - Conventional Tillage,False,residue_burning__false,75.0,0.01333333,5022367.10367041,66964.89471561,46437.67726347,7941.67028482,8084.52191194,975.0,2306.74425758,1219.2809978,1543.79449412,20.58392659,4.36930533,0.0,1.30172515,1.32514667,0.10572539,0.0,0.0,0.61700172,0.19985326,12.66516907,1.76518432,1.76339996,0.00178436,0.176,7.39599609,5.6875,3.25,2.0,5,0.6984127,56.0,27.0,32.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
Wheat winter,FTM Region 04 - Wheat winter - Reduced Tillage,False,residue_burning__false,75.0,0.01333333,4870018.50704326,64933.58009391,46437.67726347,5910.35566313,8084.52191194,975.0,2306.74425758,1219.2809978,1518.82292113,20.25097228,4.36930533,0.0,0.96877084,1.32514667,0.10572539,0.0,0.0,0.61700172,0.19985326,12.66516907,0.76499999,0.76499999,0.0,0.432,8.24804688,6.0,3.25,2.0,10,0.73544974,56.0,27.0,32.0,"[{'path': 'cropyear.greenhouse.residue_burning', 'value': False}]"
